StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q9 - Parent Topics,Q9 - Topics
2020-06-10 14:15:04,2020-06-10 14:21:47,IP Address,100,402,True,2020-06-10 14:21:47,R_1Nn0CLQaFdBnNT6,anonymous,EN,5def01c28def535b96fa6133,Male,Not Hispanic or Latino,White,28,Yes,"Alex and Chloe enter the grocery store. They are a couple and Alex is planning to propose to Chloe. It is the day before Thanksgiving and the store has displays with traditional items. Chloe is shopping and picks up pumpkin puree and vinegar. Alex is acting nervous and Chloe asks him if they need anything else. They go to checkout and choose lane number 3. Chloe starts checking her phone. Their friends are waiting for them by the store's exit. Alex gets down on one knee, opens his wallet and presents an engagement ring to Chloe, who is delighted and accepts and Alex puts the ring on her finger. Other shoppers start to notice and start photographing the scene. Their friends come closer and video the event. Chloe sends her mother a picture of her hand with her new engagement ring on. The other shoppers allow Chloe and Alex to go to the front of the queue. The cashier scans their groceries and they come to around 14 dollars, which Alex pays for. Chloe, Alex and their friends then exit the grocery store and start to decide where to go and celebrate.",No.,,
2020-06-10 14:17:49,2020-06-10 14:22:23,IP Address,100,274,True,2020-06-10 14:22:24,R_79ta4fcWORdBPcR,anonymous,EN,5ecc7ff92fdab685b971ab4b,Female,Not Hispanic or Latino,"Asian,White",19,Yes,"Two people meet at a bar; one is a wine taster/tester, the other a sales associate. When the sales associate raises a complaint about the wine, they propose a business deal for later before both of them leave - just in time for one to have something to return to his boss.

They meet at the airport before their flights, two hours remaining, and negotiate a trade for wine samples priced initially at $800. It is haggled down to $400 for a $600 amount of samples, partially due to the fact that the wine tester's competitor declined the offer.

Afterwards, they leave for their flights. One sits down in his plane chair, emails his associates about the successful deal, and then orders a glass of wine from the flight attendant.",,,
2020-06-10 14:19:17,2020-06-10 14:22:45,IP Address,100,207,True,2020-06-10 14:22:45,R_28ASGfhfhGjBmBr,anonymous,EN,5eac7d54fb58ff2d7f59a040,Male,Not Hispanic or Latino,White,23,Yes,"Jeff and William both happened to meet each other and talk about wine; both are in the wine industry and are able to connect. They plan to meet and discuss a deal on samples before their flights out the next morning, and do so while walking through security. William talks about how Jeff's company would need to take a loss on the samples, but would easily make that money back through any deal with a corporate offer, and suggests a deal for $800. Jeff considers the idea as they walk through security and get in front of his gate at B8, then says it would be too much of a risk at that price. They eventually settle on a deal of $400 for $600 worth of samples, and both are enthusiastic as they shake hands. William walks to his gate, boards the plane, and types an email to his colleagues about the deal he secured. Then he orders a bottle of wine from the flight attendant.",None,,
2020-06-10 14:17:09,2020-06-10 14:22:55,IP Address,100,346,True,2020-06-10 14:22:55,R_1k1COG4LzXunD6H,anonymous,EN,5d4200720eddc0000173e988,Male,Hispanic or Latino,"American Indian/Alaska Native,Native Hawaiian or Pacific Islander",23,Yes,"Sven and his girlfriend (now fiance) were going home from spain, and they were delayed at security because he forgot a ring in his pocket, and he ended up proposing to her and causing a scene before they boarded their first class plane","no, it was just weird",,
2020-06-10 14:19:11,2020-06-10 14:22:59,IP Address,100,227,True,2020-06-10 14:22:59,R_DJ3dWkHJJOhmbCN,anonymous,EN,5cf272137e2e1400157f2b3b,Female,Not Hispanic or Latino,Asian,21,Yes,"Jessie and Calvin went to a trip in Jamaica. Jessie had been wanting to break up with Calvin since before the trip while Calvin wanted to smooth things over. They are at the airport and Calvin makes a remark that the security is inadequate. They both powerwalk to their flight gate and a flight attendant closes the plane doors behind them. Jessie tells Calvin she wants to break up because of their personality differences, and tells him to return her books. Calvin is upset that she doesn't appreciate his trip planning efforts, and agrees to break up. They are glad to sit in different seats on the plane.",,,
2020-06-10 14:20:30,2020-06-10 14:24:32,IP Address,100,242,True,2020-06-10 14:24:32,R_2QGPRmEUFCwTuff,anonymous,EN,5e9375259c9687000b26ec11,Female,Not Hispanic or Latino,White,32,Yes,"Lana and (sorry can't remember his name) were in class and the professor invited them up to the stage to speek and ? pulled out a red diamond ring and asked Lana to marry him, everyone cheered and their friends who had been waiting outside ran in then Lana texted her sister the good news. The professor then said that class was over due the the excitement, but there was an assignment due for monday.",no,,
2020-06-10 14:17:26,2020-06-10 14:25:20,IP Address,100,474,True,2020-06-10 14:25:21,R_1QcknOHZTGsqDD3,anonymous,EN,5e013bff839079d2336c9b06,Female,Not Hispanic or Latino,Black or African American,23,Yes,"So Maria want to break up with her boyfriend. she does it in one of her last lectures of the day as she is going off to the airport immediately after. she seats at the back row with her boyfriend and tells him the news. he is sad and does not agree. she says its because of long distance and it will be too hard as she wants to immerse herself in the new culture she will be in for the length of her semester abroad. all the while she is in this big lecture theatre with high ceilings and 17 rows of desks, the lecture is teaching on Aristotle and concludes by saying no to forget about the exam coming up and adds that the students shouldn't hesitate to email him if it clashes with any of their other exams as he will reschedule it for them. Maria then proceeds to leave after hugging her boyfriend - both with teary eyes- She remembers her favourite alpaca sweater is in her boyfriends room and asks him to bring it to her in front of the student building. She runs off, her boyfriend watching as she does.",no,,
2020-06-10 14:23:35,2020-06-10 14:26:55,IP Address,100,200,True,2020-06-10 14:26:56,R_1rlalJKP675YcX0,anonymous,EN,562a00dac8ffc20012513fbe,Female,Not Hispanic or Latino,White,38,Yes,David was at the airport and Anna stumbled into a luggage cart. She was dazed and they started talking to each other. They found out they had been to the same school but Anna three years earlier. There was a hold up at security because of a malfunction of the metal detector. David helped Anna to her gate J37 and they arranged to meet up when they got back. Anna boarded her flight and sat in business class in seat 7 D. She was grateful that she hadn't tied her shoe laces.,no,,
2020-06-10 14:23:48,2020-06-10 14:27:35,IP Address,100,227,True,2020-06-10 14:27:36,R_aeN6yRpcHudgsnv,anonymous,EN,5e469f9ef0d398000b1f13f2,Male,Not Hispanic or Latino,White,50,Yes,"The people Bianchi and Watkins? meet in a store to discuss cheese. They talk about selling cheese for the company they work for before going over to the cheese section. Bianchi talks about here experiences from Italy and how cheese is marketed there before they talk how it coud work out in the US market. Eventually they buy some cheese along with some crackers, ketchup and spakling water and head to the checkouts. They discuss business some more before paying the $23+ bill by cheque and then agreeing a business deal on cheese, before one of them brings out a mini champagne bottle to celebrate the agreement on the deal.",No problems,,
2020-06-10 14:24:06,2020-06-10 14:28:43,IP Address,100,277,True,2020-06-10 14:28:43,R_3G0AARqLgQuI4n9,anonymous,EN,5ea000d6e849b0000814e9d5,Female,Not Hispanic or Latino,White,43,Yes,"isabelle was on a journey with her boyfriend who had decided to propose to her after meeting with her parents for the first time. being forgetful he left the ring in it's box in his pocket as they got to customs. when he was asked to empty his pockets he remembered the ring, so decided to seize the moment and ask isabelle to marry him rather than have the proposal prematurely revealed. Isabelle said yes only after fleeing the scene as she was shy. they then boarded their flight and sat in first class seats, where a fellow passenger told them she had tweeted the whole proposal and subsequent yes in private on social media and the couple's proposal was now going viral. isabelle was embarrassed but very happy.",no problems,,
2020-06-10 14:23:26,2020-06-10 14:28:50,IP Address,100,323,True,2020-06-10 14:28:50,R_z7LFtNCqQVZylDb,anonymous,EN,5ed9232765948647682f2a62,Female,Not Hispanic or Latino,"Asian,White",23,Yes,"Maria and Henry are walking into a lecture hall. She is anxious, but determined to break up with him. They take their seats at the back of the hall. As the professor welcomes them and begins to lecture on Aristotle, most students take notes. But Maria whispers to Henry that she wants to break up. She doesn't think they can work long distance while she is abroad. She's sorry to do this now, but she has to catch her flight right after class. Henry says that he doesn't want to break up, that he loves her. But she is determined. The professor continues to lecture, describing Aristotle's categories. As the class ends, Henry says that he still doesn't want to break up, but that if she's determined he can't stop her. She says she is, and they prepare to go their separate ways. But as they leave the lecture hall, Maria remembers that she left her alpaca sweater in his room. She says she's sorry to have to ask this, but asks if he can bring her the sweater. He says he will.",,,
2020-06-10 14:25:58,2020-06-10 14:29:14,IP Address,100,195,True,2020-06-10 14:29:15,R_3qHYSGYJelNj7AZ,anonymous,EN,56296779c8ffc200055134c9,Male,Not Hispanic or Latino,White,46,Yes,"David noticed a women with unzipped baggage being dragged behind her. She had untied sow laces. As she ran he could see she would collide with a trolley and ran to save her. The both collided and David said 'Are you a gymnast'. They then talked and he accepted a business card from the women. She then boarded the plane with 5 minutes left and sat on business class, seat D7. She hugged something.",No,,
